present_only_in,event_idx,contingency,row_count,gpu_converged,gpu_status_code,cpu_converged,cpu_status_code
gpu,12628,BR_41103_41105_1,2121,True,OK,True,OK
gpu,12629,BR_41154_41104_1,2121,True,OK,True,OK
gpu,12630,BR_41104_41320_1,2121,True,OK,True,OK
gpu,12631,BR_41104_41426_1,2121,True,OK,True,OK
gpu,12632,BR_41105_41123_1,2121,True,OK,True,OK
gpu,12633,BR_41106_41107_1,2121,True,OK,True,OK
gpu,12634,BR_41107_41281_1,2121,True,OK,True,OK
gpu,12635,BR_41108_41203_1,2121,True,OK,True,OK
gpu,12636,BR_41109_41110_1,2121,True,OK,True,OK
gpu,12637,BR_41111_41112_1,2121,True,OK,True,OK
gpu,12638,BR_41234_41111_1,2121,True,OK,True,OK
gpu,12639,BR_41429_41111_1,2121,True,OK,True,OK
gpu,12640,BR_41113_41114_1,2121,True,OK,True,OK
gpu,12641,BR_41114_41323_1,2121,True,OK,True,OK
gpu,12642,BR_41115_41116_1,2121,True,OK,True,OK
gpu,12643,BR_41115_41153_1,2121,True,OK,True,OK
gpu,12644,BR_41115_41153_2,2121,True,OK,True,OK
gpu,12645,BR_41117_41118_1,2121,True,OK,True,OK
gpu,12646,BR_41197_41117_1,2121,True,OK,True,OK
gpu,12647,BR_41117_41349_1,2121,True,OK,True,OK
gpu,12648,BR_41119_41123_1,2121,True,OK,True,OK
gpu,12649,BR_41119_41124_1,2121,True,OK,True,OK
gpu,12650,BR_41133_41120_1,2121,True,OK,True,OK
gpu,12651,BR_41120_41281_1,2121,True,OK,True,OK
gpu,12652,BR_41120_41281_2,2121,True,OK,True,OK
gpu,12653,BR_41125_41127_1,2121,True,OK,True,OK
gpu,12654,BR_41145_41128_1,2121,True,OK,True,OK
gpu,12655,BR_41326_41128_1,2121,True,OK,True,OK
gpu,12656,BR_41128_41334_1,2121,True,OK,True,OK
gpu,12658,BR_41129_41134_1,2121,True,OK,True,OK
gpu,12659,BR_41135_41138_1,2121,True,OK,True,OK
gpu,12660,BR_41439_41136_1,2121,True,OK,True,OK
gpu,12661,BR_41136_69742_1,2121,True,OK,True,OK
gpu,12662,BR_41137_41324_1,2121,True,OK,True,OK
gpu,12663,BR_41446_41137_1,2121,True,OK,True,OK
gpu,12664,BR_41137_69199_1,2121,True,OK,True,OK
gpu,12665,BR_69463_41137_1,2121,True,OK,True,OK
gpu,12666,BR_41138_69700_1,2121,True,OK,True,OK
gpu,12667,BR_41138_69741_1,2121,True,OK,True,OK
gpu,12669,BR_41139_41144_1,2121,True,OK,True,OK
gpu,12670,BR_41143_41319_1,2121,True,OK,True,OK
gpu,12671,BR_41435_41143_1,2121,True,OK,True,OK
gpu,12672,BR_41145_41323_1,2121,True,OK,True,OK
gpu,12673,BR_41146_41147_1,2121,True,OK,True,OK
gpu,12674,BR_41146_41153_1,2121,True,OK,True,OK
gpu,12675,BR_41148_41149_1,2121,True,OK,True,OK
gpu,12676,BR_41148_41334_1,2121,True,OK,True,OK
gpu,12677,BR_41148_42113_1,2121,True,OK,True,OK
gpu,12678,BR_41150_41152_1,2121,True,OK,True,OK
gpu,12679,BR_41150_41153_1,2121,True,OK,True,OK
gpu,12680,BR_41154_42137_1,2121,True,OK,True,OK
gpu,12681,BR_41155_41156_1,2121,True,OK,True,OK
gpu,12682,BR_41314_41155_1,2121,True,OK,True,OK
gpu,12683,BR_41339_41155_1,2121,True,OK,True,OK
gpu,12684,BR_41157_41440_1,2121,True,OK,True,OK
gpu,12685,BR_41158_41159_1,2121,True,OK,True,OK
gpu,12686,BR_41178_41158_1,2121,True,OK,True,OK
gpu,12687,BR_41158_41292_1,2121,True,OK,True,OK
gpu,12688,BR_41160_41164_1,2121,True,OK,True,OK
gpu,12689,BR_41160_41165_1,2121,True,OK,True,OK
gpu,12690,BR_41166_41164_1,2121,True,OK,True,OK
gpu,12691,BR_41164_41285_1,2121,True,OK,True,OK
gpu,12692,BR_41166_41168_1,2121,True,OK,True,OK
gpu,12693,BR_41167_41286_1,2121,True,OK,True,OK
gpu,12694,BR_41169_41170_1,2121,True,OK,True,OK
gpu,12695,BR_41169_41228_1,2121,True,OK,True,OK
gpu,12696,BR_41301_41169_1,2121,True,OK,True,OK
gpu,12697,BR_41171_41175_1,2121,True,OK,True,OK
gpu,12698,BR_41171_41176_1,2121,True,OK,True,OK
gpu,12699,BR_41173_41177_1,2121,True,OK,True,OK
gpu,12700,BR_41174_41734_1,2121,True,OK,True,OK
gpu,12701,BR_41185_41176_1,2121,True,OK,True,OK
gpu,12702,BR_41187_41178_1,2121,True,OK,True,OK
gpu,12703,BR_41178_41210_1,2121,True,OK,True,OK
gpu,12704,BR_41179_41185_1,2121,True,OK,True,OK
gpu,12705,BR_41180_41184_1,2121,True,OK,True,OK
gpu,12706,BR_41181_41701_1,2121,True,OK,True,OK
gpu,12707,BR_41185_41772_1,2121,True,OK,True,OK
gpu,12708,BR_41186_41216_1,2121,True,OK,True,OK
gpu,12709,BR_41283_41186_1,2121,True,OK,True,OK
gpu,12710,BR_41186_41285_1,2121,True,OK,True,OK
gpu,12711,BR_41187_41188_1,2121,True,OK,True,OK
gpu,12712,BR_41187_41228_1,2121,True,OK,True,OK
gpu,12713,BR_41214_41189_1,2121,True,OK,True,OK
gpu,12714,BR_41751_41189_1,2121,True,OK,True,OK
gpu,12715,BR_41190_41191_1,2121,True,OK,True,OK
gpu,12716,BR_41190_41252_1,2121,True,OK,True,OK
gpu,12717,BR_41190_41295_1,2121,True,OK,True,OK
gpu,12718,BR_41192_41196_1,2121,True,OK,True,OK
gpu,12720,BR_41197_41314_1,2121,True,OK,True,OK
gpu,12721,BR_41349_41197_1,2121,True,OK,True,OK
gpu,12722,BR_41198_41276_1,2121,True,OK,True,OK
gpu,12723,BR_41198_41403_1,2121,True,OK,True,OK
gpu,12724,BR_41199_41200_1,2121,True,OK,True,OK
gpu,12725,BR_41199_41400_1,2121,True,OK,True,OK
gpu,12726,BR_41199_41932_1,2121,True,OK,True,OK
gpu,12727,BR_41201_41244_1,2121,True,OK,True,OK
gpu,12728,BR_41295_41201_1,2121,True,OK,True,OK
gpu,12729,BR_41202_41212_1,2121,True,OK,True,OK
gpu,12730,BR_41202_41234_1,2121,True,OK,True,OK
gpu,12731,BR_41203_41208_1,2121,True,OK,True,OK
gpu,12733,BR_41417_41208_1,2121,True,OK,True,OK
gpu,12734,BR_41208_41422_1,2121,True,OK,True,OK
gpu,12735,BR_41311_41209_1,2121,True,OK,True,OK
gpu,12736,BR_41343_41209_1,2121,True,OK,True,OK
gpu,12737,BR_41210_41211_1,2121,True,OK,True,OK
gpu,12738,BR_41210_41308_1,2121,True,OK,True,OK
gpu,12739,BR_41210_41366_1,2121,True,OK,True,OK
gpu,12740,BR_41212_41213_1,2121,True,OK,True,OK
gpu,12741,BR_41212_41221_1,2121,True,OK,True,OK
gpu,12742,BR_41282_41212_1,2121,True,OK,True,OK
gpu,12743,BR_41214_41215_1,2121,True,OK,True,OK
gpu,12744,BR_41278_41214_1,2121,True,OK,True,OK
gpu,12745,BR_41216_41217_1,2121,True,OK,True,OK
gpu,12746,BR_41701_41216_1,2121,True,OK,True,OK
gpu,12747,BR_42020_41218_1,2121,True,OK,True,OK
gpu,12748,BR_41219_41223_1,2121,True,OK,True,OK
gpu,12749,BR_41220_41222_1,2121,True,OK,True,OK
gpu,12750,BR_41267_41222_1,2121,True,OK,True,OK
gpu,12751,BR_41223_41269_1,2121,True,OK,True,OK
gpu,12753,BR_41226_41224_1,2121,True,OK,True,OK
gpu,12754,BR_41254_41224_1,2121,True,OK,True,OK
gpu,12755,BR_41224_41278_1,2121,True,OK,True,OK
gpu,12756,BR_41224_41298_1,2121,True,OK,True,OK
gpu,12757,BR_41225_41226_1,2121,True,OK,True,OK
gpu,12758,BR_41374_41226_1,2121,True,OK,True,OK
gpu,12759,BR_41226_41932_1,2121,True,OK,True,OK
gpu,12760,BR_41227_41232_1,2121,True,OK,True,OK
gpu,12761,BR_41227_41233_1,2121,True,OK,True,OK
gpu,12762,BR_41269_41232_1,2121,True,OK,True,OK
gpu,12763,BR_41232_42019_1,2121,True,OK,True,OK
gpu,12764,BR_41234_41235_1,2121,True,OK,True,OK
gpu,12765,BR_41234_41444_1,2121,True,OK,True,OK
gpu,12766,BR_41236_41237_1,2121,True,OK,True,OK
gpu,12767,BR_41236_41426_1,2121,True,OK,True,OK
gpu,12768,BR_41238_41240_1,2121,True,OK,True,OK
gpu,12769,BR_41437_41238_1,2121,True,OK,True,OK
gpu,12770,BR_69186_41241_1,2121,True,OK,True,OK
gpu,12771,BR_41241_69465_1,2121,True,OK,True,OK
gpu,12772,BR_41242_41244_1,2121,True,OK,True,OK
gpu,12773,BR_41242_41245_1,2121,True,OK,True,OK
gpu,12774,BR_41242_41246_1,2121,True,OK,True,OK
gpu,12775,BR_41247_41250_1,2121,True,OK,True,OK
gpu,12776,BR_41247_41251_1,2121,True,OK,True,OK
gpu,12777,BR_41362_41248_1,2121,True,OK,True,OK
gpu,12778,BR_41251_41409_1,2121,True,OK,True,OK
gpu,12779,BR_41252_41366_1,2121,True,OK,True,OK
gpu,12780,BR_41253_41257_1,2121,True,OK,True,OK
gpu,12781,BR_41253_41258_1,2121,True,OK,True,OK
gpu,12782,BR_41278_41254_1,2121,True,OK,True,OK
gpu,12783,BR_42019_41258_1,2121,True,OK,True,OK
gpu,12785,BR_41259_41261_1,2121,True,OK,True,OK
gpu,12786,BR_41374_41260_1,2121,True,OK,True,OK
gpu,12787,BR_41374_41260_2,2121,True,OK,True,OK
gpu,12788,BR_41374_41260_3,2121,True,OK,True,OK
gpu,12789,BR_41260_41932_1,2121,True,OK,True,OK
gpu,12790,BR_41260_42017_1,2121,True,OK,True,OK
gpu,12791,BR_41260_42017_2,2121,True,OK,True,OK
gpu,12792,BR_41260_42017_3,2121,True,OK,True,OK
gpu,12793,BR_41292_41262_1,2121,True,OK,True,OK
gpu,12794,BR_41262_41327_1,2121,True,OK,True,OK
gpu,12795,BR_41263_41265_1,2121,True,OK,True,OK
gpu,12796,BR_41263_41307_1,2121,True,OK,True,OK
gpu,12797,BR_41266_41269_1,2121,True,OK,True,OK
gpu,12798,BR_41268_41308_1,2121,True,OK,True,OK
gpu,12799,BR_41310_41268_1,2121,True,OK,True,OK
gpu,12800,BR_41270_41272_1,2121,True,OK,True,OK
gpu,12802,BR_41270_41274_1,2121,True,OK,True,OK
gpu,12803,BR_41275_41276_1,2121,True,OK,True,OK
gpu,12804,BR_41293_41276_1,2121,True,OK,True,OK
gpu,12805,BR_41276_41307_1,2121,True,OK,True,OK
gpu,12806,BR_41277_41278_1,2121,True,OK,True,OK
gpu,12807,BR_41283_41278_1,2121,True,OK,True,OK
gpu,12808,BR_41279_41280_1,2121,True,OK,True,OK
gpu,12809,BR_41280_41292_1,2121,True,OK,True,OK
gpu,12810,BR_41314_41280_1,2121,True,OK,True,OK
gpu,12811,BR_41282_41341_1,2121,True,OK,True,OK
gpu,12812,BR_41283_41284_1,2121,True,OK,True,OK
gpu,12813,BR_41285_41289_1,2121,True,OK,True,OK
gpu,12814,BR_41290_41291_1,2121,True,OK,True,OK
gpu,12816,BR_41292_41299_1,2121,True,OK,True,OK
gpu,12817,BR_41293_41294_1,2121,True,OK,True,OK
gpu,12818,BR_41293_41310_1,2121,True,OK,True,OK
gpu,12819,BR_41295_41296_1,2121,True,OK,True,OK
gpu,12820,BR_41297_41298_1,2121,True,OK,True,OK
gpu,12821,BR_41298_42009_1,2121,True,OK,True,OK
gpu,12822,BR_41299_41300_1,2121,True,OK,True,OK
gpu,12823,BR_41328_41299_1,2121,True,OK,True,OK
gpu,12824,BR_41299_41337_1,2121,True,OK,True,OK
gpu,12825,BR_41301_41302_1,2121,True,OK,True,OK
gpu,12826,BR_41301_41310_1,2121,True,OK,True,OK
gpu,12827,BR_41303_41307_1,2121,True,OK,True,OK
gpu,12828,BR_41308_41309_1,2121,True,OK,True,OK
gpu,12829,BR_41311_41328_1,2121,True,OK,True,OK
gpu,12830,BR_41417_41311_1,2121,True,OK,True,OK
gpu,12831,BR_41312_41313_1,2121,True,OK,True,OK
gpu,12833,BR_41312_41315_1,2121,True,OK,True,OK
gpu,12834,BR_41316_41318_1,2121,True,OK,True,OK
gpu,12835,BR_41316_41319_1,2121,True,OK,True,OK
gpu,12836,BR_41320_41321_1,2121,True,OK,True,OK
gpu,12837,BR_41320_41324_1,2121,True,OK,True,OK
gpu,12838,BR_41442_41320_1,2121,True,OK,True,OK
gpu,12839,BR_41320_42137_1,2121,True,OK,True,OK
gpu,12840,BR_69176_41322_1,2121,True,OK,True,OK
gpu,12841,BR_41325_41326_1,2121,True,OK,True,OK
gpu,12842,BR_41404_41326_1,2121,True,OK,True,OK
gpu,12843,BR_41327_41338_1,2121,True,OK,True,OK
gpu,12844,BR_41328_41329_1,2121,True,OK,True,OK
gpu,12845,BR_41337_41328_1,2121,True,OK,True,OK
gpu,12846,BR_41330_41331_1,2121,True,OK,True,OK
gpu,12848,BR_41330_41333_1,2121,True,OK,True,OK
gpu,12849,BR_41440_41332_1,2121,True,OK,True,OK
gpu,12850,BR_41444_41332_1,2121,True,OK,True,OK
gpu,12851,BR_41334_41336_1,2121,True,OK,True,OK
gpu,12852,BR_41339_41340_1,2121,True,OK,True,OK
gpu,12853,BR_41339_41429_1,2121,True,OK,True,OK
gpu,12854,BR_41341_41342_1,2121,True,OK,True,OK
gpu,12855,BR_41341_41349_1,2121,True,OK,True,OK
gpu,12856,BR_41343_41347_1,2121,True,OK,True,OK
gpu,12858,BR_41348_41353_1,2121,True,OK,True,OK
gpu,12859,BR_41354_41356_1,2121,True,OK,True,OK
gpu,12860,BR_41355_41408_1,2121,True,OK,True,OK
gpu,12861,BR_41409_41356_1,2121,True,OK,True,OK
gpu,12862,BR_41397_41357_1,2121,True,OK,True,OK
gpu,12863,BR_41406_41357_1,2121,True,OK,True,OK
gpu,12864,BR_41406_41357_2,2121,True,OK,True,OK
gpu,12865,BR_41357_42150_1,2121,True,OK,True,OK
gpu,12866,BR_41358_41393_1,2121,True,OK,True,OK
gpu,12867,BR_41401_41358_1,2121,True,OK,True,OK
gpu,12868,BR_41359_41360_1,2121,True,OK,True,OK
gpu,12869,BR_41359_41421_1,2121,True,OK,True,OK
gpu,12870,BR_41747_41359_1,2121,True,OK,True,OK
gpu,12871,BR_41389_41361_1,2121,True,OK,True,OK
gpu,12872,BR_41416_41361_1,2121,True,OK,True,OK
gpu,12873,BR_41362_41363_1,2121,True,OK,True,OK
gpu,12874,BR_41362_41396_1,2121,True,OK,True,OK
gpu,12875,BR_41417_41362_1,2121,True,OK,True,OK
gpu,12876,BR_41417_41362_2,2121,True,OK,True,OK
gpu,12877,BR_41417_41362_3,2121,True,OK,True,OK
gpu,12878,BR_41364_41365_1,2121,True,OK,True,OK
gpu,12879,BR_41365_41389_1,2121,True,OK,True,OK
gpu,12880,BR_41365_41391_1,2121,True,OK,True,OK
gpu,12881,BR_41366_41400_1,2121,True,OK,True,OK
gpu,12882,BR_41366_41406_1,2121,True,OK,True,OK
gpu,12883,BR_41366_41406_2,2121,True,OK,True,OK
gpu,12884,BR_41367_41368_1,2121,True,OK,True,OK
gpu,12885,BR_41381_41367_1,2121,True,OK,True,OK
gpu,12886,BR_41367_41956_1,2121,True,OK,True,OK
gpu,12887,BR_41369_41391_1,2121,True,OK,True,OK
gpu,12888,BR_41419_41369_1,2121,True,OK,True,OK
gpu,12889,BR_41370_41371_1,2121,True,OK,True,OK
gpu,12891,BR_41376_41372_1,2121,True,OK,True,OK
gpu,12892,BR_41389_41372_1,2121,True,OK,True,OK
gpu,12893,BR_41397_41373_1,2121,True,OK,True,OK
gpu,12894,BR_41373_41410_1,2121,True,OK,True,OK
gpu,12895,BR_41374_41375_1,2121,True,OK,True,OK
gpu,12896,BR_41374_41376_1,2121,True,OK,True,OK
gpu,12897,BR_41413_41374_1,2121,True,OK,True,OK
gpu,12898,BR_41377_41378_1,2121,True,OK,True,OK
gpu,12899,BR_41377_41802_1,2121,True,OK,True,OK
gpu,12900,BR_41814_41377_1,2121,True,OK,True,OK
gpu,12901,BR_41379_41385_1,2121,True,OK,True,OK
gpu,12902,BR_41380_41384_1,2121,True,OK,True,OK
gpu,12903,BR_41381_41405_1,2121,True,OK,True,OK
gpu,12904,BR_41381_41425_1,2121,True,OK,True,OK
gpu,12905,BR_41390_41384_1,2121,True,OK,True,OK
gpu,12907,BR_42104_41385_1,2121,True,OK,True,OK
gpu,12908,BR_41386_41387_1,2121,True,OK,True,OK
gpu,12909,BR_41725_41387_1,2121,True,OK,True,OK
gpu,12910,BR_41387_41813_1,2121,True,OK,True,OK
gpu,12911,BR_41388_41390_1,2121,True,OK,True,OK
gpu,12912,BR_41391_41389_1,2121,True,OK,True,OK
gpu,12913,BR_41390_41409_1,2121,True,OK,True,OK
gpu,12914,BR_41391_41392_1,2121,True,OK,True,OK
gpu,12915,BR_41391_41421_1,2121,True,OK,True,OK
gpu,12916,BR_41393_41394_1,2121,True,OK,True,OK
gpu,12917,BR_41393_41412_1,2121,True,OK,True,OK
gpu,12918,BR_41413_41393_1,2121,True,OK,True,OK
gpu,12919,BR_41395_41416_1,2121,True,OK,True,OK
gpu,12920,BR_41395_42035_1,2121,True,OK,True,OK
gpu,12921,BR_41396_42150_1,2121,True,OK,True,OK
gpu,12922,BR_41397_41398_1,2121,True,OK,True,OK
gpu,12923,BR_41408_41397_1,2121,True,OK,True,OK
gpu,12924,BR_41399_41400_1,2121,True,OK,True,OK
gpu,12925,BR_41400_41403_1,2121,True,OK,True,OK
gpu,12926,BR_41401_41402_1,2121,True,OK,True,OK
gpu,12927,BR_41401_41956_1,2121,True,OK,True,OK
gpu,12928,BR_42165_41401_1,2121,True,OK,True,OK
gpu,12929,BR_41423_41404_1,2121,True,OK,True,OK
gpu,12930,BR_41405_41780_1,2121,True,OK,True,OK
gpu,12931,BR_41405_42165_1,2121,True,OK,True,OK
gpu,12932,BR_41407_41408_1,2121,True,OK,True,OK
gpu,12933,BR_41408_42035_1,2121,True,OK,True,OK
gpu,12934,BR_41409_41411_1,2121,True,OK,True,OK
gpu,12935,BR_41409_42103_1,2121,True,OK,True,OK
gpu,12936,BR_41409_42153_1,2121,True,OK,True,OK
gpu,12937,BR_41410_41412_1,2121,True,OK,True,OK
gpu,12938,BR_41414_41415_1,2121,True,OK,True,OK
gpu,12939,BR_41414_41422_1,2121,True,OK,True,OK
gpu,12940,BR_41987_41414_1,2121,True,OK,True,OK
gpu,12941,BR_41418_41420_1,2121,True,OK,True,OK
gpu,12943,BR_41419_42035_1,2121,True,OK,True,OK
gpu,12944,BR_41423_41424_1,2121,True,OK,True,OK
gpu,12945,BR_41987_41423_1,2121,True,OK,True,OK
gpu,12946,BR_41802_41425_1,2121,True,OK,True,OK
gpu,12947,BR_41426_41427_1,2121,True,OK,True,OK
gpu,12948,BR_41428_41429_1,2121,True,OK,True,OK
gpu,12949,BR_41430_69104_1,2121,True,OK,True,OK
gpu,12950,BR_41432_41434_1,2121,True,OK,True,OK
gpu,12951,BR_41432_41435_1,2121,True,OK,True,OK
gpu,12952,BR_41433_41442_1,2121,True,OK,True,OK
gpu,12953,BR_41433_69176_1,2121,True,OK,True,OK
gpu,12954,BR_41433_69176_2,2121,True,OK,True,OK
gpu,12955,BR_41433_69176_3,2121,True,OK,True,OK
gpu,12956,BR_41435_69701_1,2121,True,OK,True,OK
gpu,12957,BR_41435_69742_1,2121,True,OK,True,OK
gpu,12958,BR_41436_41445_1,2121,True,OK,True,OK
gpu,12959,BR_41437_41438_1,2121,True,OK,True,OK
gpu,12960,BR_41439_41441_1,2121,True,OK,True,OK
gpu,12961,BR_41440_41444_1,2121,True,OK,True,OK
gpu,12962,BR_41440_41447_1,2121,True,OK,True,OK
gpu,12963,BR_41443_41444_1,2121,True,OK,True,OK
gpu,12964,BR_41445_42007_1,2121,True,OK,True,OK
gpu,12965,BR_69186_41445_1,2121,True,OK,True,OK
gpu,12966,BR_41445_69538_1,2121,True,OK,True,OK
gpu,12967,BR_69463_41446_1,2121,True,OK,True,OK
gpu,12968,BR_69469_41447_1,2121,True,OK,True,OK
gpu,12969,BR_41448_41450_1,2121,True,OK,True,OK
gpu,12970,BR_41451_41452_1,2121,True,OK,True,OK
gpu,12972,BR_41453_41521_1,2121,True,OK,True,OK
gpu,12973,BR_41453_41618_1,2121,True,OK,True,OK
gpu,12974,BR_41456_41454_1,2121,True,OK,True,OK
gpu,12975,BR_41454_41623_1,2121,True,OK,True,OK
gpu,12976,BR_41455_41457_1,2121,True,OK,True,OK
gpu,12977,BR_41455_41458_1,2121,True,OK,True,OK
gpu,12978,BR_41505_41456_1,2121,True,OK,True,OK
gpu,12979,BR_41624_41456_1,2121,True,OK,True,OK
gpu,12980,BR_41516_41457_1,2121,True,OK,True,OK
gpu,12981,BR_41457_41630_1,2121,True,OK,True,OK
gpu,12982,BR_41459_41644_1,2121,True,OK,True,OK
gpu,12983,BR_41459_41709_1,2121,True,OK,True,OK
gpu,12984,BR_41938_41459_1,2121,True,OK,True,OK
gpu,12985,BR_41460_41461_1,2121,True,OK,True,OK
gpu,12987,BR_41462_41463_1,2121,True,OK,True,OK
gpu,12988,BR_41463_41465_1,2121,True,OK,True,OK
gpu,12989,BR_41463_41474_1,2121,True,OK,True,OK
gpu,12990,BR_41610_41463_1,2121,True,OK,True,OK
gpu,12991,BR_41464_41466_1,2121,True,OK,True,OK
gpu,12992,BR_41498_41464_1,2121,True,OK,True,OK
gpu,12993,BR_41464_41516_1,2121,True,OK,True,OK
gpu,12994,BR_41464_41549_1,2121,True,OK,True,OK
gpu,12995,BR_41855_41465_1,2121,True,OK,True,OK
gpu,12996,BR_41467_41468_1,2121,True,OK,True,OK
gpu,12998,BR_41467_41470_1,2121,True,OK,True,OK
gpu,12999,BR_41849_41469_1,2121,True,OK,True,OK
gpu,13000,BR_41469_41855_1,2121,True,OK,True,OK
gpu,13001,BR_41510_41471_1,2121,True,OK,True,OK
gpu,13002,BR_41579_41471_1,2121,True,OK,True,OK
gpu,13003,BR_41472_41473_1,2121,True,OK,True,OK
gpu,13004,BR_41472_41539_1,2121,True,OK,True,OK
gpu,13005,BR_41472_41849_1,2121,True,OK,True,OK
gpu,13006,BR_41474_41499_1,2121,True,OK,True,OK
gpu,13007,BR_41610_41474_1,2121,True,OK,True,OK
gpu,13008,BR_41475_41476_1,2121,True,OK,True,OK
gpu,13009,BR_41475_41483_1,2121,True,OK,True,OK
gpu,13010,BR_41475_42144_1,2121,True,OK,True,OK
gpu,13012,BR_41477_41574_1,2121,True,OK,True,OK
gpu,13013,BR_41477_41700_1,2121,True,OK,True,OK
gpu,13014,BR_41477_41983_1,2121,True,OK,True,OK
gpu,13015,BR_41552_41478_1,2121,True,OK,True,OK
gpu,13016,BR_41554_41478_1,2121,True,OK,True,OK
gpu,13017,BR_41479_41480_1,2121,True,OK,True,OK
gpu,13018,BR_41480_42032_1,2121,True,OK,True,OK
gpu,13019,BR_41480_42076_1,2121,True,OK,True,OK
gpu,13020,BR_41481_41563_1,2121,True,OK,True,OK
gpu,13021,BR_41481_42171_1,2121,True,OK,True,OK
gpu,13022,BR_41482_41504_1,2121,True,OK,True,OK
gpu,13023,BR_41554_41482_1,2121,True,OK,True,OK
gpu,13024,BR_41483_41556_1,2121,True,OK,True,OK
gpu,13025,BR_41483_41983_1,2121,True,OK,True,OK
gpu,13026,BR_41484_41488_1,2121,True,OK,True,OK
gpu,13027,BR_41484_41611_1,2121,True,OK,True,OK
gpu,13028,BR_41485_41486_1,2121,True,OK,True,OK
gpu,13029,BR_41485_41487_1,2121,True,OK,True,OK
gpu,13031,BR_41488_41489_1,2121,True,OK,True,OK
gpu,13032,BR_41489_41557_1,2121,True,OK,True,OK
gpu,13033,BR_41490_41491_1,2121,True,OK,True,OK
gpu,13034,BR_41490_41492_1,2121,True,OK,True,OK
gpu,13035,BR_41547_41493_1,2121,True,OK,True,OK
gpu,13036,BR_41590_41493_1,2121,True,OK,True,OK
gpu,13037,BR_41494_41495_1,2121,True,OK,True,OK
gpu,13038,BR_41495_41537_1,2121,True,OK,True,OK
gpu,13039,BR_41885_41495_1,2121,True,OK,True,OK
gpu,13040,BR_41496_41497_1,2121,True,OK,True,OK
gpu,13041,BR_41914_41497_1,2121,True,OK,True,OK
gpu,13042,BR_42093_41497_1,2121,True,OK,True,OK
gpu,13043,BR_41499_41577_1,2121,True,OK,True,OK
gpu,13044,BR_41635_41499_1,2121,True,OK,True,OK
gpu,13045,BR_41502_41503_1,2121,True,OK,True,OK
gpu,13046,BR_41502_41504_1,2121,True,OK,True,OK
gpu,13047,BR_41502_41858_1,2121,True,OK,True,OK
gpu,13048,BR_41503_41527_1,2121,True,OK,True,OK
gpu,13049,BR_41505_41506_1,2121,True,OK,True,OK
gpu,13050,BR_41505_41627_1,2121,True,OK,True,OK
gpu,13051,BR_41507_41508_1,2121,True,OK,True,OK
gpu,13052,BR_41507_41692_1,2121,True,OK,True,OK
gpu,13053,BR_41507_41983_1,2121,True,OK,True,OK
gpu,13055,BR_41509_41511_1,2121,True,OK,True,OK
gpu,13056,BR_41509_41512_1,2121,True,OK,True,OK
gpu,13057,BR_41536_41510_1,2121,True,OK,True,OK
gpu,13058,BR_41513_41514_1,2121,True,OK,True,OK
gpu,13059,BR_41513_41575_1,2121,True,OK,True,OK
gpu,13060,BR_41513_42058_1,2121,True,OK,True,OK
gpu,13061,BR_41513_42157_1,2121,True,OK,True,OK
gpu,13062,BR_41515_41518_1,2121,True,OK,True,OK
gpu,13063,BR_41926_41515_1,2121,True,OK,True,OK
gpu,13064,BR_41515_42117_1,2121,True,OK,True,OK
gpu,13065,BR_41927_41516_1,2121,True,OK,True,OK
gpu,13066,BR_41516_42115_1,2121,True,OK,True,OK
gpu,13067,BR_41517_41532_1,2121,True,OK,True,OK
gpu,13068,BR_41951_41517_1,2121,True,OK,True,OK
gpu,13069,BR_41519_41544_1,2121,True,OK,True,OK
gpu,13070,BR_41579_41519_1,2121,True,OK,True,OK
gpu,13072,BR_41520_41521_1,2121,True,OK,True,OK
gpu,13073,BR_41521_41550_1,2121,True,OK,True,OK
gpu,13074,BR_41521_41616_1,2121,True,OK,True,OK
gpu,13075,BR_41522_41523_1,2121,True,OK,True,OK
gpu,13076,BR_41541_41522_1,2121,True,OK,True,OK
gpu,13077,BR_41522_41568_1,2121,True,OK,True,OK
gpu,13078,BR_41552_41524_1,2121,True,OK,True,OK
gpu,13079,BR_41581_41524_1,2121,True,OK,True,OK
gpu,13080,BR_41525_41526_1,2121,True,OK,True,OK
gpu,13081,BR_41525_41824_1,2121,True,OK,True,OK
gpu,13082,BR_41525_41962_1,2121,True,OK,True,OK
gpu,13083,BR_41951_41527_1,2121,True,OK,True,OK
gpu,13084,BR_41527_42134_1,2121,True,OK,True,OK
gpu,13085,BR_41528_41529_1,2121,True,OK,True,OK
gpu,13086,BR_41563_41528_1,2121,True,OK,True,OK
gpu,13087,BR_41528_42144_1,2121,True,OK,True,OK
gpu,13088,BR_41530_41547_1,2121,True,OK,True,OK
gpu,13089,BR_41596_41530_1,2121,True,OK,True,OK
gpu,13090,BR_41531_41532_1,2121,True,OK,True,OK
gpu,13091,BR_41539_41532_1,2121,True,OK,True,OK
gpu,13092,BR_41573_41533_1,2121,True,OK,True,OK
gpu,13093,BR_41533_42110_1,2121,True,OK,True,OK
gpu,13094,BR_41534_41535_1,2121,True,OK,True,OK
gpu,13096,BR_42174_41536_1,2121,True,OK,True,OK
gpu,13097,BR_41537_41538_1,2121,True,OK,True,OK
gpu,13098,BR_41537_42058_1,2121,True,OK,True,OK
gpu,13099,BR_41539_41540_1,2121,True,OK,True,OK
